Date,n_rec,n_bor,budget,c,pct_dishonest,rec_alpha_plus_beta,mean_borrower_rpmt,mechanism,rec_shift,collusion_type,frac_misreports,frac_misreports_1,rounds,reps,n_loans,repayment,rec_comp,rec_comp_vol,rec_comp_neg_pct,rounds_to_low_wts_for_dishonest_recs
20220223,7,20,6,0.9,0,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,4.57,0.89,0.07,0.13,0.11,0
20220223,8,20,6,0.9,0,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,4.46,0.9,0.07,0.11,0.09,0
20220223,9,20,6,0.9,0,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,4.44,0.9,0.07,0.11,0.08,0
20220223,10,20,6,0.9,0,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,4.39,0.89,0.06,0.1,0.08,0
20220223,6,20,6,0.9,0,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,4.61,0.89,0.06,0.14,0.12,0
20220223,6,20,6,0.9,0.1,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,4.61,0.89,0.07,0.14,0.12,0
20220223,6,20,6,0.9,0.2,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.04,0.88,0.09,0.19,0.12,3.26
20220223,6,20,6,0.9,0.3,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,4.81,0.88,0.07,0.18,0.13,2.69
20220223,6,20,6,0.9,0.4,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.02,0.88,0.1,0.24,0.13,2.71
20220223,6,20,6,0.9,0.5,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.19,0.87,0.21,0.34,0.13,1.96
20220223,6,20,6,0.9,0.6,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.27,0.87,0.26,0.39,0.13,1.97
20220223,6,20,6,0.9,0.7,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.56,0.88,0.41,0.38,0.11,1.72
20220223,6,20,6,0.9,0.8,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.55,0.87,0.36,0.37,0.11,1.73
20220223,6,20,6,0.9,0.9,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.98,0.87,0.37,0.39,0.08,1.46
20220223,6,20,6,0.9,1,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,15,0.8,9.1,0,0,10
20220223,6,20,6,0.9,0,2,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.69,0.86,0.12,0.18,0.11,0
20220223,6,20,6,0.9,0,4,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.4,0.87,0.09,0.16,0.13,0
20220223,6,20,6,0.9,0,6,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.04,0.88,0.08,0.16,0.13,0
20220223,6,20,6,0.9,0,8,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,4.8,0.88,0.07,0.14,0.13,0
20220223,6,20,6,0.9,0,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,4.65,0.89,0.07,0.14,0.12,0
20220223,6,20,6,0.9,0,12,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,4.49,0.89,0.07,0.13,0.12,0
20220223,6,20,6,0.9,0,15,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,4.32,0.89,0.06,0.13,0.13,0
20220223,6,20,6,0.9,0,20,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,4.15,0.91,0.06,0.12,0.11,0
20220223,6,20,6,0.9,0,30,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,3.89,0.9,0.05,0.12,0.11,0
20220223,6,20,6,0.9,0,50,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,3.69,0.91,0.05,0.11,0.1,0
20220223,6,20,6,0.9,0,10,0.1,vcg_scoring,1 50,collusion,1,0.75,10,100,0,nan,0,0,0,0
20220223,6,20,6,0.9,0,10,0.2,vcg_scoring,1 50,collusion,1,0.75,10,100,0,nan,0,0,0,0
20220223,6,20,6,0.9,0,10,0.3,vcg_scoring,1 50,collusion,1,0.75,10,100,0,nan,0,0,0,0
20220223,6,20,6,0.9,0,10,0.4,vcg_scoring,1 50,collusion,1,0.75,10,100,0,nan,0,0,0,0
20220223,6,20,6,0.9,0,10,0.5,vcg_scoring,1 50,collusion,1,0.75,10,100,0.01,0.92,0,0,0,0
20220223,6,20,6,0.9,0,10,0.6,vcg_scoring,1 50,collusion,1,0.75,10,100,0.17,0.81,0,0.01,0.02,0
20220223,6,20,6,0.9,0,10,0.7,vcg_scoring,1 50,collusion,1,0.75,10,100,1.3,0.85,0,0.05,0.09,0
20220223,6,20,6,0.9,0,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,4.6,0.89,0.06,0.14,0.12,0
20220223,6,20,6,0.9,0,10,0.9,vcg_scoring,1 50,collusion,1,0.75,10,100,6,0.95,0.24,0.21,0.03,0
20220223,10,20,6,0.9,0,2,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.89,0.93,0.22,0.19,0.01,0
20220223,10,20,6,0.9,0,4,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.83,0.94,0.2,0.18,0.01,0
20220223,10,20,6,0.9,0,6,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.82,0.95,0.2,0.18,0.01,0
20220223,10,20,6,0.9,0,8,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.76,0.94,0.19,0.17,0.02,0
20220223,10,20,6,0.9,0,10,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.79,0.95,0.2,0.17,0.01,0
20220223,10,20,6,0.9,0,12,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.74,0.94,0.18,0.17,0.02,0
20220223,10,20,6,0.9,0,15,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.76,0.95,0.18,0.17,0.02,0
20220223,10,20,6,0.9,0,20,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.72,0.95,0.18,0.17,0.01,0
20220223,10,20,6,0.9,0,30,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.73,0.95,0.18,0.17,0.01,0
20220223,10,20,6,0.9,0,50,0.8,vcg_scoring,1 50,collusion,1,0.75,10,100,5.75,0.95,0.18,0.17,0.01,0
20220223,1,20,6,0.9,0,2,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,6.34,0.92,0.46,0,0.32,0
20220223,2,20,6,0.9,0,2,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,6.26,0.92,0.25,0.35,0.16,0
20220223,3,20,6,0.9,0,2,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,6.03,0.93,0.24,0.22,0.08,0
20220223,4,20,6,0.9,0,2,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,6.01,0.93,0.28,0.22,0.05,0
20220223,5,20,6,0.9,0,2,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,6.02,0.93,0.28,0.21,0.03,0
20220223,6,20,6,0.9,0,2,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,6.01,0.93,0.26,0.21,0.03,0
20220223,7,20,6,0.9,0,2,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.99,0.93,0.26,0.2,0.02,0
20220223,8,20,6,0.9,0,2,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,6,0.93,0.27,0.2,0.02,0
20220223,9,20,6,0.9,0,2,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,5.99,0.94,0.26,0.2,0.01,0
20220223,10,20,6,0.9,0,2,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,6,0.94,0.25,0.19,0.01,0
20220223,1,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,7.72,0.88,1.43,0,0.28,0
20220223,2,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,7.11,0.89,0.61,0.57,0.14,0
20220223,3,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,6.44,0.89,0.32,0.36,0.1,0
20220223,4,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,6.25,0.9,0.3,0.28,0.08,0
20220223,5,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,6.24,0.9,0.3,0.27,0.04,0
20220223,6,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,6.16,0.9,0.32,0.23,0.03,0
20220223,7,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,6.13,0.9,0.31,0.22,0.02,0
20220223,8,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,6.2,0.9,0.29,0.24,0.02,0
20220223,9,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,6.12,0.91,0.29,0.21,0.02,0
20220223,10,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,6.12,0.91,0.27,0.21,0.02,0
20220223,1,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,6,0.89,-0.08,0,0.51,0
20220223,2,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,6,0.89,0.06,0.23,0.21,0
20220223,3,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,6,0.89,0.12,0.27,0.13,0
20220223,4,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,6,0.9,0.2,0.25,0.09,0
20220223,5,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,6,0.89,0.22,0.24,0.06,0
20220223,6,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,6,0.89,0.22,0.3,0.04,0
20220223,7,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,6,0.9,0.28,0.22,0.03,0
20220223,8,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,6,0.91,0.26,0.24,0.02,0
20220223,9,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,6,0.9,0.27,0.22,0.02,0
20220223,10,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,6,0.9,0.23,0.24,0.02,0
20220223,1,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,6,0.87,-0.15,0,0.54,0
20220223,2,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,6,0.88,0.05,0.23,0.23,0
20220223,3,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,6,0.9,0.16,0.23,0.11,0
20220223,4,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,6,0.9,0.18,0.27,0.09,0
20220223,5,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,6,0.9,0.21,0.27,0.05,0
20220223,6,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,6,0.9,0.25,0.26,0.04,0
20220223,7,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,6,0.9,0.26,0.21,0.03,0
20220223,8,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,6,0.9,0.24,0.24,0.03,0
20220223,9,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,6,0.9,0.22,0.29,0.03,0
20220223,10,20,6,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,6,0.91,0.25,0.25,0.02,0
20220223,1,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.89,-0.02,0,0.29,0
20220223,2,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.89,0.07,0.08,0.27,0
20220223,3,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.9,0.13,0.09,0.21,0
20220223,4,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.92,0.13,0.13,0.11,0
20220223,1,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.89,-0.03,0,0.28,0
20220223,2,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.89,0.09,0.07,0.24,0
20220223,3,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.9,0.11,0.1,0.22,0
20220223,4,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.89,0.01,0.26,0.15,0
20220223,4,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.91,0.12,0.14,0.12,0
20220223,4,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.9,0.11,0.15,0.13,0
20220223,4,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.91,0.13,0.12,0.12,0
20220223,4,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.9,0.08,0.19,0.12,0
20220223,4,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.9,0.09,0.18,0.12,0
20220223,4,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.91,0.12,0.14,0.12,0
20220223,4,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.9,0.14,0.11,0.13,0
20220223,5,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.91,0.12,0.17,0.04,0
20220223,6,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.9,0.11,0.2,0.04,0
20220223,7,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.9,0.1,0.24,0.02,0
20220223,8,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.9,0.14,0.16,0.02,0
20220223,9,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.91,0.13,0.19,0.02,0
20220223,10,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.92,0.17,0.12,0.01,0
20220223,1,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.89,-0.04,0,0.3,0
20220223,2,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.89,0.09,0.07,0.25,0
20220223,3,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.9,0.1,0.11,0.21,0
20220223,4,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.91,0.11,0.16,0.12,0
20220223,5,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.9,0.13,0.14,0.04,0
20220223,6,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.91,0.14,0.15,0.03,0
20220223,7,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.9,0.14,0.16,0.03,0
20220223,8,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.91,0.15,0.17,0.02,0
20220223,9,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.9,0.15,0.14,0.01,0
20220223,10,20,3,0.9,0,2,0.8,vcg_scoring,5 5,collusion,1,0.75,10,100,3,0.9,0.15,0.16,0.01,0
20220223,1,20,3,0.9,0,2,0.8,vcg_scoring,1 100,collusion,1,0.75,10,100,3,0.96,0.18,0,0.12,0
20220223,2,20,3,0.9,0,2,0.8,vcg_scoring,1 100,collusion,1,0.75,10,100,3,0.95,0.09,0.16,0.08,0
20220223,3,20,3,0.9,0,2,0.8,vcg_scoring,1 100,collusion,1,0.75,10,100,3,0.95,0.14,0.14,0.09,0
20220223,4,20,3,0.9,0,2,0.8,vcg_scoring,1 100,collusion,1,0.75,10,100,3,0.97,0.18,0.11,0.05,0
20220223,5,20,3,0.9,0,2,0.8,vcg_scoring,1 100,collusion,1,0.75,10,100,3,0.96,0.17,0.12,0.03,0
20220223,6,20,3,0.9,0,2,0.8,vcg_scoring,1 100,collusion,1,0.75,10,100,3,0.96,0.18,0.11,0.02,0
20220223,7,20,3,0.9,0,2,0.8,vcg_scoring,1 100,collusion,1,0.75,10,100,3,0.96,0.17,0.11,0.01,0
20220223,8,20,3,0.9,0,2,0.8,vcg_scoring,1 100,collusion,1,0.75,10,100,3,0.96,0.16,0.12,0.01,0
20220223,9,20,3,0.9,0,2,0.8,vcg_scoring,1 100,collusion,1,0.75,10,100,3,0.96,0.16,0.12,0.01,0
20220223,10,20,3,0.9,0,2,0.8,vcg_scoring,1 100,collusion,1,0.75,10,100,3,0.96,0.16,0.1,0.01,0
20220223,1,20,3,0.9,0,200,0.8,vcg_scoring,1 100,collusion,1,0.75,10,100,2.99,0.97,0.22,0,0.08,0
20220223,2,20,3,0.9,0,200,0.8,vcg_scoring,1 100,collusion,1,0.75,10,100,2.99,0.97,0.13,0.14,0.04,0
20220223,3,20,3,0.9,0,200,0.8,vcg_scoring,1 100,collusion,1,0.75,10,100,2.99,0.98,0.13,0.13,0.03,0
20220223,4,20,3,0.9,0,200,0.8,vcg_scoring,1 100,collusion,1,0.75,10,100,2.99,0.97,0.12,0.12,0.03,0
20220223,5,20,3,0.9,0,200,0.8,vcg_scoring,1 100,collusion,1,0.75,10,100,2.99,0.98,0.12,0.12,0.03,0
20220223,6,20,3,0.9,0,200,0.8,vcg_scoring,1 100,collusion,1,0.75,10,100,2.99,0.97,0.12,0.11,0.02,0
20220223,7,20,3,0.9,0,200,0.8,vcg_scoring,1 100,collusion,1,0.75,10,100,2.99,0.98,0.12,0.11,0.02,0
20220223,8,20,3,0.9,0,200,0.8,vcg_scoring,1 100,collusion,1,0.75,10,100,2.99,0.98,0.12,0.11,0.01,0
20220223,9,20,3,0.9,0,200,0.8,vcg_scoring,1 100,collusion,1,0.75,10,100,2.99,0.97,0.11,0.11,0.02,0
20220223,10,20,3,0.9,0,200,0.8,vcg_scoring,1 100,collusion,1,0.75,10,100,3,0.97,0.11,0.1,0.01,0
20220223,5,20,3,0.9,0,10,0.5,vcg_scoring,1 5,collusion,1,0.75,10,100,1.52,0.84,0.01,0.08,0.1,0
20220223,5,20,3,0.9,0,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.39,0.86,0.04,0.11,0.12,0
20220223,5,20,3,0.9,0,10,0.7,vcg_scoring,1 5,collusion,1,0.75,10,100,2.94,0.91,0.09,0.13,0.08,0
20220223,5,20,3,0.9,0,10,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,3,0.96,0.15,0.11,0.03,0
20220223,5,20,3,0.9,0,10,0.9,vcg_scoring,1 5,collusion,1,0.75,10,100,3,0.98,0.2,0.11,0.01,0
20240606,5,20,3,0.9,0,10,0.5,vcg_scoring,1 5,collusion,1,0.75,10,100,1.43,0.84,0.01,0.07,0.1,0
20240606,5,20,3,0.9,0,10,0.6,vcg_scoring,1 5,collusion,1,0.75,10,100,2.45,0.87,0.04,0.11,0.11,0
20240606,5,20,3,0.9,0,10,0.7,vcg_scoring,1 5,collusion,1,0.75,10,100,2.95,0.91,0.09,0.12,0.08,0
20240606,5,20,3,0.9,0,10,0.8,vcg_scoring,1 5,collusion,1,0.75,10,100,3,0.95,0.15,0.12,0.04,0
20240606,5,20,3,0.9,0,10,0.9,vcg_scoring,1 5,collusion,1,0.75,10,100,3,0.98,0.2,0.11,0.01,0
